run,operation,started,time,status,label,Smax,Smin,Sslimit,dseta,fdmax,fdmin,function,groups,n,n_operators,nlvls,step,LSl,LSu,SScounter,SSresets,Total_Moment,current_MAE,current_MAE_saved,current_MAPE,current_MAPE_saved,current_MSE,current_MSE_saved,current_best_cost,current_best_cost_saved,current_r2,current_r2_saved,delta,deltamax,deltamin,global_best
d6177f49,DSRegPSOPnl,2024-07-14 19:37:50,6:36:07,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=5 groups=4 n=200 n_operators=5 nlvls=4,0.04,0.01,3,0.001,0.0001,1e-14,5,4,200,5,4,19980200,-4.5,4.5,0.0,44.0,0.2475000023841858,12.32772159576416,0.31081148982048035,0.9948923587799072,0.1770518273115158,285.0254821777344,0.1678963005542755,285.0254821777344,0.1678963005542755,-0.038370128720998764,0.9932165145874023,0.05695537105202675,0.28477683663368225,2.1350327715084945e-14,285.0254821777344
0965d240,DSRegPSOPnl,2024-07-14 19:33:08,4:52:21,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=5 groups=4 n=200 n_operators=5 nlvls=3,0.04,0.01,3,0.001,0.0001,1e-14,5,4,200,5,3,19980200,-14.800000190734863,14.800000190734863,1.0,37.0,0.8140000104904175,12.22643756866455,0.1276950091123581,1.3010119199752808,0.01710514724254608,272.9056701660156,0.03139844909310341,272.9056701660156,0.03139844909310341,-0.2631232440471649,0.9997007846832275,0.2552958130836487,0.26050591468811035,4.409361805258853e-14,272.9056701660156
4816d38e,DSRegPSOPnl,2024-07-14 18:20:54,1:16:55,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=5 groups=4 n=200 n_operators=5 nlvls=2,0.04,0.01,3,0.001,0.0001,1e-14,5,4,200,5,2,6661000,-5.199999809265137,5.199999809265137,0.0,11.0,0.28600001335144043,6.901797860336956e-06,6.901797860336956e-06,3.2987331906042527e-06,3.2987331906042527e-06,6.540081670669551e-11,6.540081670669551e-11,6.677511215209961,6.677510627772776e-11,1.0,1.0,6.111728283837367e-14,2.2636031233019133e-13,4.469983252565666e-26,6.677511215209961
3a8760ae,DSRegPSOPnl,2024-07-14 18:03:21,0:17:32,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=5 groups=4 n=200 n_operators=5 nlvls=1,0.04,0.01,3,0.001,0.0001,1e-14,5,4,200,5,1,2610200,-4.599999904632568,4.599999904632568,0.0,7.0,0.2529999911785126,8.366962902073283e-06,8.366962902073283e-06,4.500127943174448e-06,4.500127943174448e-06,9.184916716087344e-11,9.184916716087344e-11,9.322345733642578,9.322346367079959e-11,1.0,1.0,5.104202244242753e-14,2.4305725617942975e-13,1.4986972994829594e-25,9.322345733642578
5173da51,DSRegPSOPnl,2024-07-14 16:32:56,4:40:55,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=5 groups=4 n=200 n_operators=4 nlvls=4,0.04,0.01,3,0.001,0.0001,1e-14,5,4,200,4,4,14058000,-4.0,4.0,0.0,26.0,0.2199999988079071,7.474287940567592e-06,7.474287940567592e-06,4.93058405481861e-06,4.93058405481861e-06,8.621245384254905e-11,8.621245384254905e-11,8.758674621582031,8.75867434135813e-11,1.0,1.0,4.3368856005336284e-14,2.8912571121975095e-13,1.5168690802132748e-25,8.758674621582031
1960dd96,DSRegPSOPnl,2024-07-14 16:18:24,4:53:18,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=5 groups=4 n=200 n_operators=4 nlvls=3,0.04,0.01,3,0.001,0.0001,1e-14,5,4,200,4,3,19980200,-7.699999809265137,7.699999809265137,0.0,31.0,0.4235000014305115,6.928438186645508,0.042608752846717834,1.2711045742034912,0.02309258095920086,104.28404235839844,0.0018156253499910235,104.28404235839844,0.0018156253499910235,0.6003362536430359,0.9998988509178162,0.05345364287495613,0.10279546678066254,6.7639667772226384e-15,104.28404235839844
af815675,DSRegPSOPnl,2024-07-14 16:08:30,0:09:53,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=5 groups=4 n=200 n_operators=4 nlvls=2,0.04,0.01,3,0.001,0.0001,1e-14,5,4,200,4,2,1017600,-7.5,7.5,0.0,1.0,0.4124999940395355,7.261778137035435e-06,7.261778137035435e-06,2.8593965453183046e-06,2.8593965453183046e-06,7.845922522786708e-11,7.845922522786708e-11,7.983352184295654,7.983352173779323e-11,1.0,1.0,5.086707625750163e-14,1.0173415251500326e-13,5.3906829217577286e-27,7.983352184295654
41472cc4,DSRegPSOPnl,2024-07-14 16:07:52,0:00:37,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=5 groups=4 n=200 n_operators=4 nlvls=1,0.04,0.01,3,0.001,0.0001,1e-14,5,4,200,4,1,100000,-2.5,2.5,0.0,0.0,0.13750000298023224,3.472675018656446e-07,3.472675018656446e-07,1.8649932087555499e-07,1.8649932087555499e-07,1.353581146907451e-13,1.353581146907451e-13,1.5096509456634521,1.5096513449053273e-12,1.0,1.0,2.1589185336300644e-25,1.3075896973264306e-13,1.796248360620855e-25,1.5096509456634521
0d86bc9e,DSRegPSOPnl,2024-07-14 15:51:55,2:11:25,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=5 groups=4 n=200 n_operators=3 nlvls=4,0.04,0.01,3,0.001,0.0001,1e-14,5,4,200,3,4,7688200,-2.9000000953674316,2.9000000953674316,0.0,13.0,0.15950000286102295,8.45005524752196e-06,8.45005524752196e-06,4.437100415088935e-06,4.437100415088935e-06,9.487061830570909e-11,9.487061830570909e-11,9.624490737915039,9.624490787674134e-11,1.0,1.0,5.5550123217161e-15,1.3887530719586955e-13,2.448099164265983e-25,9.624490737915039
a35bf977,DSRegPSOPnl,2024-07-14 15:12:23,1:20:32,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=5 groups=4 n=200 n_operators=3 nlvls=3,0.04,0.01,3,0.001,0.0001,1e-14,5,4,200,3,3,6497000,-3.0,3.0,0.0,10.0,0.16500000655651093,7.971289960551076e-06,7.971289960551076e-06,2.6737991447589593e-06,2.6737991447589593e-06,9.057775363086051e-11,9.057775363086051e-11,9.195204734802246,9.195205014078667e-11,1.0,1.0,5.722530451211056e-15,1.1445060394202344e-13,1.4823403918727182e-25,9.195204734802246
12ef4727,DSRegPSOPnl,2024-07-14 14:43:19,1:08:36,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=5 groups=4 n=200 n_operators=3 nlvls=2,0.04,0.01,3,0.001,0.0001,1e-14,5,4,200,3,2,8073400,-2.5999999046325684,2.5999999046325684,0.0,17.0,0.14300000667572021,8.9143832155969e-06,8.9143832155969e-06,4.8810752559802495e-06,4.8810752559802495e-06,9.092259584120299e-11,9.092259584120299e-11,9.22968864440918,9.229689235112915e-11,1.0,1.0,2.711817485249058e-15,2.7118175868930117e-13,1.7552883604909678e-25,9.22968864440918
a23110a1,DSRegPSOPnl,2024-07-14 14:40:07,0:03:11,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=5 groups=4 n=200 n_operators=3 nlvls=1,0.04,0.01,3,0.001,0.0001,1e-14,5,4,200,3,1,603800,-3.0999999046325684,3.0999999046325684,0.0,2.0,0.1704999953508377,6.562013822986046e-06,6.562013822986046e-06,5.082484335616755e-07,5.082484335616755e-07,8.132098466839821e-11,8.132098466839821e-11,8.26952838897705,8.269528117832436e-11,1.0,1.0,2.116318086758679e-14,3.5271969806710546e-13,5.727551226412707e-25,8.26952838897705
bd73701a,DSRegPSOPnl,2024-07-14 13:58:24,1:13:58,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=5 groups=4 n=200 n_operators=2 nlvls=4,0.04,0.01,3,0.001,0.0001,1e-14,5,4,200,2,4,5444400,-2.5,2.5,0.0,7.0,0.13750000298023224,4.887177965429146e-06,4.887177965429146e-06,5.551723347707593e-07,5.551723347707593e-07,4.4681106037280927e-11,4.4681106037280927e-11,4.605539798736572,4.605539907776013e-11,1.0,1.0,1.4392066177257603e-26,1.1647659833163848e-13,4.631000240380172e-27,4.605539798736572
b73c23c0,DSRegPSOPnl,2024-07-14 13:53:43,0:46:24,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=5 groups=4 n=200 n_operators=2 nlvls=3,0.04,0.01,3,0.001,0.0001,1e-14,5,4,200,2,3,4734800,-4.400000095367432,4.400000095367432,0.0,4.0,0.24199999868869781,6.517285783047555e-06,6.517285783047555e-06,1.030734665619093e-06,1.030734665619093e-06,8.043467975005214e-11,8.043467975005214e-11,8.180896759033203,8.18089762599783e-11,1.0,1.0,1.827873722065436e-14,9.620388117864351e-14,1.383041046313826e-25,8.180896759033203
60b8a3e5,DSRegPSOPnl,2024-07-14 13:48:38,0:05:04,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=5 groups=4 n=200 n_operators=2 nlvls=2,0.04,0.01,3,0.001,0.0001,1e-14,5,4,200,2,2,695200,-3.5,3.5,0.0,1.0,0.19249999523162842,4.330935553298332e-06,4.330935553298332e-06,1.2218772553751478e-06,1.2218772553751478e-06,2.980573080013649e-11,2.980573080013649e-11,3.118001937866211,3.118002384061569e-11,1.0,1.0,1.9903849551058776e-14,1.9903849889871955e-13,1.2694082213665845e-25,3.118001937866211
16cd4b5d,DSRegPSOPnl,2024-07-14 13:47:48,0:00:49,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=5 groups=4 n=200 n_operators=2 nlvls=1,0.04,0.01,3,0.001,0.0001,1e-14,5,4,200,2,1,163600,-2.5999999046325684,2.5999999046325684,0.0,0.0,0.14300000667572021,8.338389307027683e-06,8.338389307027683e-06,4.383912710181903e-06,4.383912710181903e-06,9.097352038356377e-11,9.097352038356377e-11,9.234781265258789,9.234780995459602e-11,1.0,1.0,1.390275198635241e-15,1.3902751562835935e-13,4.498527136715199e-25,9.234781265258789
d532d888,DSRegPSOPnl,2024-07-14 13:35:54,5:57:12,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=5 groups=3 n=200 n_operators=5 nlvls=4,0.04,0.01,3,0.001,0.0001,1e-14,5,3,200,5,4,19980200,-6.599999904632568,6.599999904632568,0.0,27.0,0.3630000054836273,2.2133677005767822,0.09020236134529114,1.1530919075012207,0.03633785992860794,7.034048080444336,0.012959899380803108,7.034048080444336,0.012959899380803108,0.795339822769165,0.9986751675605774,0.0010615179780870676,0.006634486839175224,6.664334103285378e-15,7.034048080444336
cf009337,DSRegPSOPnl,2024-07-14 12:49:07,0:58:40,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=5 groups=3 n=200 n_operators=5 nlvls=3,0.04,0.01,3,0.001,0.0001,1e-14,5,3,200,5,3,4695000,-2.799999952316284,2.799999952316284,0.0,9.0,0.15399999916553497,5.196098754822742e-06,5.196098754822742e-06,2.8355902941257227e-06,2.8355902941257227e-06,3.291386260761975e-11,3.291386260761975e-11,3.428816080093384,3.428815564809895e-11,1.0,1.0,1.75457115199687e-14,5.848570868056957e-13,1.6621246024895616e-24,3.428816080093384
beb789ba,DSRegPSOPnl,2024-07-14 11:48:12,1:47:41,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=5 groups=3 n=200 n_operators=5 nlvls=2,0.04,0.01,3,0.001,0.0001,1e-14,5,3,200,5,2,12637200,-3.0999999046325684,3.0999999046325684,0.0,32.0,0.1704999953508377,7.465834187314613e-06,7.465834187314613e-06,2.5716028630995424e-06,2.5716028630995424e-06,8.366432546758062e-11,8.366432546758062e-11,8.503862380981445,8.503862197750678e-11,1.0,1.0,7.0266388939462486e-15,1.1711065331463516e-13,2.9684027281038823e-25,8.503862380981445
6d95133e,DSRegPSOPnl,2024-07-14 11:47:23,0:00:49,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=5 groups=3 n=200 n_operators=5 nlvls=1,0.04,0.01,3,0.001,0.0001,1e-14,5,3,200,5,1,149600,-2.9000000953674316,2.9000000953674316,0.0,0.0,0.15950000286102295,6.35590185993351e-06,6.35590185993351e-06,7.535628583354992e-07,7.535628583354992e-07,8.254321531842024e-11,8.254321531842024e-11,8.391751289367676,8.391750488945249e-11,1.0,1.0,1.0020957960730614e-14,2.505239397009029e-13,4.899242345549987e-25,8.391751289367676
22474205,DSRegPSOPnl,2024-07-14 11:04:23,5:03:28,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=5 groups=3 n=200 n_operators=4 nlvls=4,0.04,0.01,3,0.001,0.0001,1e-14,5,3,200,4,4,19980200,-2.799999952316284,2.799999952316284,0.0,35.0,0.15399999916553497,0.19589827954769135,0.19589827954769135,0.08705160766839981,0.08705160766839981,0.04987305775284767,0.04987305775284767,0.04987305775284767,0.04987305775284767,0.9975011944770813,0.9975011944770813,1.4732257795913029e-06,4.910752613795921e-05,3.324447484528989e-17,0.04987305775284767
951de76c,DSRegPSOPnl,2024-07-14 10:46:18,1:01:04,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=5 groups=3 n=200 n_operators=4 nlvls=3,0.04,0.01,3,0.001,0.0001,1e-14,5,3,200,4,3,5551600,-3.299999952316284,3.299999952316284,0.0,8.0,0.18150000274181366,5.460952706926037e-06,5.460952706926037e-06,4.540935378827271e-07,4.540935378827271e-07,5.708085393241191e-11,5.708085393241191e-11,5.84551477432251,5.845515044233807e-11,1.0,1.0,5.487188191343785e-14,6.858985493289615e-13,3.7196623317585017e-25,5.84551477432251
e436baa9,DSRegPSOPnl,2024-07-14 10:45:48,0:18:35,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=5 groups=3 n=200 n_operators=4 nlvls=2,0.04,0.01,3,0.001,0.0001,1e-14,5,3,200,4,2,2371400,-2.5,2.5,0.0,5.0,0.13750000298023224,8.359720595763065e-06,8.359720595763065e-06,4.583134796121158e-06,4.583134796121158e-06,8.266287654379312e-11,8.266287654379312e-11,8.403717041015625,8.403717305371927e-11,1.0,1.0,1.8038102086949807e-25,1.3412098580183052e-13,7.415210541499078e-26,8.403717041015625
45089098,DSRegPSOPnl,2024-07-14 10:42:32,0:03:46,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=5 groups=3 n=200 n_operators=4 nlvls=1,0.04,0.01,3,0.001,0.0001,1e-14,5,3,200,4,1,750200,-7.506023406982422,7.506023406982422,1.0,3.0,0.41283127665519714,5.53704103367636e-06,5.53704103367636e-06,2.984378170367563e-06,2.984378170367563e-06,3.208099758067462e-11,3.208099758067462e-11,3.345529079437256,3.3455294090600773e-11,1.0,1.0,1.0133183354910091e-11,2.0241981701918377e-11,5.313206019692942e-23,3.345529079437256
acb51e50,DSRegPSOPnl,2024-07-14 09:56:24,4:01:59,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=5 groups=3 n=200 n_operators=3 nlvls=4,0.04,0.01,3,0.001,0.0001,1e-14,5,3,200,3,4,18740800,-3.0999999046325684,3.0999999046325684,0.0,25.0,0.1704999953508377,2.1362318136652902e-07,2.1362318136652902e-07,5.788780299553764e-08,5.788780299553764e-08,8.493811258719966e-14,8.493811258719966e-14,1.4592310190200806,1.4592312818154096e-12,1.0,1.0,1.1886680164197982e-14,1.9811132985839142e-13,1.1119912742487645e-25,1.4592310190200806
b05db1ad,DSRegPSOPnl,2024-07-14 09:19:14,1:23:16,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=5 groups=3 n=200 n_operators=3 nlvls=3,0.04,0.01,3,0.001,0.0001,1e-14,5,3,200,3,3,8496600,-2.5999999046325684,2.5999999046325684,0.0,14.0,0.14300000667572021,6.189852228999371e-06,6.189852228999371e-06,5.147036858943466e-07,5.147036858943466e-07,7.333549045807075e-11,7.333549045807075e-11,7.470977783203125,7.47097869679969e-11,1.0,1.0,3.1426472413428018e-15,3.1426472752241197e-13,8.164713327265867e-25,7.470977783203125
c8cd5265,DSRegPSOPnl,2024-07-14 09:15:08,1:30:39,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=5 groups=3 n=200 n_operators=3 nlvls=2,0.04,0.01,3,0.001,0.0001,1e-14,5,3,200,3,2,12975200,-2.5999999046325684,2.5999999046325684,0.0,26.0,0.14300000667572021,5.5671180234639905e-06,5.5671180234639905e-06,2.987612560900743e-06,2.987612560900743e-06,5.053426427314989e-11,5.053426427314989e-11,5.190855979919434,5.190856078307604e-11,1.0,1.0,4.863224420067515e-15,4.863224081254336e-13,6.682823818704289e-25,5.190855979919434
dd7a2ff2,DSRegPSOPnl,2024-07-14 09:14:38,0:00:29,completed,Smax=0.04 Smin=0.01 Sslimit=3 dseta=0.001 fdmax=0.0001 fdmin=1.0e-14 function=5 groups=3 n=200 n_operators=3 nlvls=1,0.04,0.01,3,0.001,0.0001,1e-14,5,3,200,3,1,98600,-2.700000047683716,2.700000047683716,0.0,0.0,0.148499995470047,6.082804702600697e-06,6.082804702600697e-06,1.6483647868881235e-06,1.6483647868881235e-06,6.445088907014451e-11,6.445088907014451e-11,6.582518100738525,6.582518558007067e-11,1.0,1.0,3.644627765005907e-15,1.8223138655622945e-13,6.935119285564336e-25,6.582518100738525
