groups,n_operators,nlvls,current_MAE_saved,current_MAPE_saved,current_MSE_saved,current_best_cost_saved,current_r2_saved,time
4.0,3.0,1.0,0.022794777527451515,0.023904290050268173,0.0008828016580082476,0.0008828018326312304,0.9010893106460571,6550.60205078125
4.0,2.0,4.0,0.026487702503800392,0.028705190867185593,0.0012614846928045154,0.001261484925635159,0.24798527359962463,16116.376953125
1.0,3.0,1.0,0.0785755068063736,0.08255875110626221,0.00991421565413475,0.009914216585457325,-1.585640788078308,4302.6630859375
4.0,3.0,3.0,0.023502759635448456,0.0241490937769413,0.0008166086045093834,0.0008166087791323662,-0.7910630106925964,14477.5546875
1.0,4.0,2.0,1.46344047990965e-10,1.5381597384678258e-10,5.0381118649335667e-20,1.180869568795373e-10,1.0,5657.72900390625
1.0,2.0,2.0,0.06133047118782997,0.06343750655651093,0.007035485468804836,0.007035485468804836,-16.95126724243164,4956.9755859375
4.0,4.0,1.0,0.010757669806480408,0.011243083514273167,0.0002448727609589696,0.0002448728773742914,0.5528956055641174,6881.78515625
3.0,4.0,4.0,0.017879260703921318,0.01856372505426407,0.0005159851862117648,0.0005159853026270866,0.8904438018798828,17946.791015625
2.0,2.0,2.0,0.020783767104148865,0.02176295593380928,0.000893632706720382,0.0008936328231357038,-0.44813793897628784,6159.572265625
1.0,3.0,2.0,0.016633298248052597,0.016806332394480705,0.0005244134808890522,0.000524413597304374,0.889545738697052,5415.27587890625
3.0,3.0,4.0,0.023775003850460052,0.02448107674717903,0.000917913974262774,0.0009179140906780958,-0.38365674018859863,15459.8056640625
