groups,n_operators,nlvls,current_MAE_saved,current_MAPE_saved,current_MSE_saved,current_best_cost_saved,current_r2_saved,time
4.0,3.0,1.0,0.5403985381126404,0.06787478923797607,0.45808544754981995,0.45808544754981995,0.7700700759887695,14587.349609375
3.0,2.0,4.0,0.5025941133499146,0.05841932073235512,0.39274656772613525,0.39274656772613525,0.7934165596961975,29528.2265625
3.0,3.0,2.0,0.5753563642501831,0.07577106356620789,0.5327922701835632,0.5327922701835632,0.7467095851898193,19283.779296875
3.0,4.0,4.0,0.705025851726532,0.08994656801223755,0.8415893912315369,0.8415893912315369,0.6673808097839355,40825.4140625
3.0,5.0,2.0,0.5598618388175964,0.07295133918523788,0.5016107559204102,0.5016107559204102,0.7566872239112854,24614.025390625
1.0,2.0,1.0,1.5466433763504028,0.2091308981180191,3.6713578701019287,3.6713578701019287,-1.0296601057052612,9454.7939453125
4.0,5.0,2.0,0.6568751335144043,0.09100864082574844,0.7246324419975281,0.7246324419975281,0.7021616101264954,28886.6953125
2.0,3.0,2.0,0.5710623264312744,0.06922876089811325,0.4765600860118866,0.4765600860118866,0.7551141977310181,16178.1328125
3.0,4.0,1.0,0.6804004311561584,0.07993625104427338,0.7336763143539429,0.7336763143539429,0.5687720775604248,13870.1904296875
3.0,4.0,2.0,0.9976773858070374,0.13629582524299622,1.588950753211975,1.588950753211975,0.3389900326728821,21104.6015625
2.0,2.0,1.0,0.9207391142845154,0.12676405906677246,1.4663993120193481,1.4663993120193481,0.19694794714450836,10751.9892578125
1.0,3.0,3.0,0.654236912727356,0.0984736755490303,0.8273915648460388,0.8273915648460388,0.6958931684494019,15443.9921875
4.0,3.0,2.0,0.8148046135902405,0.10936882346868515,1.1279230117797852,1.1279230117797852,0.3801024556159973,22861.4375
4.0,2.0,1.0,0.7136015295982361,0.09621063619852066,0.8596903681755066,0.8596903681755066,0.5824528932571411,13156.0908203125
1.0,2.0,4.0,0.5678468942642212,0.07036110758781433,0.49707815051078796,0.49707815051078796,0.7426667213439941,15785.84375
4.0,2.0,2.0,0.48553040623664856,0.05901120975613594,0.37616607546806335,0.37616607546806335,0.8035340905189514,19616.279296875
4.0,4.0,1.0,0.6129419803619385,0.0711340680718422,0.6313348412513733,0.6313348412513733,0.5653477907180786,15750.1279296875
2.0,3.0,1.0,0.7178307175636292,0.0976552665233612,0.864932119846344,0.864932119846344,0.6645218729972839,11529.0419921875
2.0,4.0,3.0,0.6248199939727783,0.07963676005601883,0.6247348785400391,0.6247348785400391,0.7118915915489197,23869.095703125
2.0,4.0,2.0,0.7932329177856445,0.10962233692407608,1.0732423067092896,1.0732423067092896,0.4985465705394745,17529.279296875
2.0,2.0,3.0,0.7550748586654663,0.09530863165855408,0.8752520084381104,0.8752520084381104,0.58148592710495,18122.0546875
2.0,4.0,4.0,0.9754886627197266,0.13790689408779144,1.6632543802261353,1.6632543802261353,0.09465872496366501,31254.326171875
4.0,5.0,3.0,0.4864909052848816,0.06203610450029373,0.38195720314979553,0.38195720314979553,0.8085161447525024,43052.32421875
1.0,2.0,2.0,1.230769395828247,0.17483152449131012,2.6747658252716064,2.6747658252716064,-0.0638660341501236,11346.1259765625
1.0,5.0,4.0,0.7643880248069763,0.08709906041622162,1.0454621315002441,1.0454621315002441,0.2558479905128479,21863.828125
1.0,3.0,4.0,0.9903547763824463,0.12369713932275772,1.717708945274353,1.717708945274353,0.10849595069885254,18216.60546875
